,label,eval0,eval1,eval2,eval3,eval4,eval5,eval6,eval7,eval8,eval9,eval10,eval11,eval12,eval13,eval14,eval15,eval16,eval17,eval18,eval19,eval20,eval21,eval22,eval23,eval24,eval25,eval26,eval27,10.0-hks-percent0,10.0-hks-percent10,10.0-hks-percent20,10.0-hks-percent30,10.0-hks-percent40,10.0-hks-percent50,10.0-hks-percent60,10.0-hks-percent70,10.0-hks-percent80,10.0-hks-percent90,10.0-hks-percent100
26,1,2.0,1.9467694759368896,1.8716706037521362,1.7766733169555664,1.7249176502227783,1.561996340751648,1.521580457687378,1.4184678792953491,1.3910198211669922,1.3277461528778076,1.1584560871124268,1.0000004768371582,0.8415441513061523,0.6722538471221924,0.6089798212051392,0.5815317630767822,0.47841954231262207,0.43800318241119385,0.2750823497772217,0.2233269214630127,0.12832987308502197,0.053230881690979004,4.76837158203125e-07,0.0,0.0,0.0,0.0,0.0,0.060603966116143035,0.06495342492653032,0.07153302424950955,0.07359432523311485,0.07710407697236885,0.08043285533820586,0.08766208667545879,0.09543104260313882,0.10142441578280101,0.11344456657731879,0.20884929156575838
27,1,1.9688167572021484,1.9506994485855103,1.8107681274414062,1.6755175590515137,1.5703591108322144,1.4455065727233887,1.3789856433868408,1.037198781967163,0.9999997615814209,0.9041929244995117,0.6737575531005859,0.5492345094680786,0.4197719097137451,0.36476612091064453,0.18775880336761475,0.06266665458679199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06600968342628066,0.0698000476108703,0.07605202964834737,0.08332567919811021,0.08352282121129263,0.08909637261438813,0.09761942774354257,0.10074820563680492,0.10526841312696764,0.15015197084545212,0.22058549562645652
28,1,1.9760900735855103,1.9661123752593994,1.8966820240020752,1.8296366930007935,1.7821526527404785,1.614483118057251,1.4593781232833862,1.4264626502990723,1.3477774858474731,1.1996381282806396,0.9999998807907104,0.9999996423721313,0.9999995827674866,0.7685515880584717,0.6652873754501343,0.5844119787216187,0.538066029548645,0.36898064613342285,0.28616464138031006,0.14075148105621338,0.10347425937652588,0.045899391174316406,2.384185791015625e-07,0.0,0.0,0.0,0.0,0.0,0.04311165812628198,0.06693085668455531,0.07272107049534988,0.07945588916305804,0.08227743567830663,0.08342083743492526,0.08488434915734792,0.09615620639485195,0.11445615219063972,0.19019712147210638,0.22023009246328795
29,1,1.985234022140503,1.939391851425171,1.900470495223999,1.7863401174545288,1.6664170026779175,1.5962085723876953,1.521604061126709,1.4643774032592773,1.4140727519989014,1.2544045448303223,1.1144771575927734,0.9999997615814209,0.7992261648178101,0.7314276695251465,0.662143349647522,0.5758596658706665,0.4840506315231323,0.409939169883728,0.3075774908065796,0.21927261352539062,0.12470293045043945,0.042803406715393066,0.0,0.0,0.0,0.0,0.0,0.0,0.055969275924112966,0.06276339362155846,0.07757160257047412,0.0801506056446069,0.08101860438991586,0.08357598633178365,0.09115112039651031,0.09763924648251633,0.11191381688273766,0.11559503028764655,0.20774200600718834
30,1,1.9762104749679565,1.9449257850646973,1.880852222442627,1.8728593587875366,1.6456571817398071,1.5892361402511597,1.503129482269287,1.4091142416000366,1.3356964588165283,1.1493678092956543,1.000000238418579,0.9999998807907104,0.7445471286773682,0.7133086919784546,0.663497805595398,0.4983201026916504,0.3924129009246826,0.3585761785507202,0.13589036464691162,0.12005496025085449,0.06634759902954102,2.384185791015625e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.05970698388117501,0.07527152220460068,0.07744533659632459,0.07951506819043738,0.08465527486616438,0.08903582130459775,0.09066324806402844,0.09248186798085707,0.10190478169788354,0.11147413928511597,0.20476763968036085
31,1,2.0,1.9701849222183228,1.8966984748840332,1.8756461143493652,1.8066431283950806,1.7067056894302368,1.472768783569336,1.4268089532852173,1.3896030187606812,1.2410850524902344,1.0000005960464478,0.9999999403953552,0.9999998211860657,0.9999997615814209,0.7589153051376343,0.610397458076477,0.5731906890869141,0.5272320508956909,0.29329419136047363,0.19335711002349854,0.12435376644134521,0.10330140590667725,0.029814600944519043,0.0,0.0,0.0,0.0,0.0,0.06466145162853464,0.0727867974832151,0.07904761069073411,0.08009978401451781,0.08072108491248696,0.08246631378846248,0.08675095135886673,0.11140190452988796,0.12650527136175635,0.207567378024617,0.22032056942834904
32,1,1.9847615957260132,1.967545747756958,1.9047635793685913,1.8097420930862427,1.6896963119506836,1.605164885520935,1.4957919120788574,1.4445807933807373,1.3562641143798828,1.022969126701355,0.9999998211860657,0.9999997615814209,0.9999994039535522,0.9081666469573975,0.7101536989212036,0.5493830442428589,0.504213809967041,0.3837393522262573,0.34048891067504883,0.20791363716125488,0.08787620067596436,0.02678382396697998,2.384185791015625e-07,0.0,0.0,0.0,0.0,0.0,0.058893821505266654,0.06938916445532994,0.07439089136555188,0.07925629010525731,0.07961236520947199,0.08268976214021474,0.08596422775184481,0.0969878607091765,0.10565787403814747,0.1549635804946593,0.29653974674665085
33,0,2.0,1.9032213687896729,1.7115113735198975,1.5757118463516235,1.389723777770996,1.2889689207077026,1.0,0.7110313177108765,0.6102762222290039,0.4242877960205078,0.28848838806152344,0.09677863121032715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07664056575617688,0.0835156708392927,0.08360002260372174,0.08516258551587833,0.0967532648172991,0.10119753530278475,0.11723885716821233,0.11885813255982355,0.12391840826001391,0.13462919640711327,0.22081960155419111
34,1,1.9688167572021484,1.9506994485855103,1.8107682466506958,1.6755176782608032,1.5703591108322144,1.4455065727233887,1.3789856433868408,1.0371986627578735,0.9999998807907104,0.9041926860809326,0.6737576723098755,0.5492340326309204,0.4197723865509033,0.3647664785385132,0.1877586841583252,0.06266653537750244,-4.76837158203125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06601042119406658,0.06980006064466832,0.0760519179752714,0.08332518677518137,0.08352283304660166,0.08909782656211404,0.09761963555989006,0.10074933994950039,0.10526961520088247,0.1501523315843388,0.22058408974220017
35,0,2.0,1.9044065475463867,1.7688180208206177,1.5842074155807495,1.4957951307296753,1.2952778339385986,1.0,0.9999998807907104,0.7047220468521118,0.5042046308517456,0.4157923460006714,0.23118197917938232,0.09559321403503418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05272568205981894,0.07377655393083249,0.08060302524476043,0.08120424482501598,0.0983169319514941,0.10736638273749374,0.11638947935225546,0.11692643278027982,0.12238205561307652,0.13295739381207206,0.21262178996988768
36,1,2.0,1.9702482223510742,1.845434546470642,1.6709684133529663,1.5,1.5,1.4528708457946777,1.2228890657424927,1.0,0.7771114110946655,0.5471291542053223,0.5000002384185791,0.5000001788139343,0.3290318250656128,0.15456557273864746,0.029752254486083984,2.384185791015625e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08122817284311021,0.08422032634453133,0.08607882641083535,0.09266181035418543,0.09467735752682394,0.11715691385067137,0.12571992698794576,0.13422928702914672,0.13994912072510313,0.15080280012984376,0.22521110965776567
37,0,2.0,1.947075366973877,1.8027474880218506,1.517459511756897,1.5,1.5,1.2824347019195557,1.0,0.7175655364990234,0.5000002384185791,0.5000001788139343,0.48254096508026123,0.19725275039672852,0.0529249906539917,4.76837158203125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08439720967213798,0.0845411995404042,0.08475718794505702,0.09129293585968935,0.10119642354112122,0.1077987526527574,0.11967134981787603,0.1293553160151642,0.13131157136619606,0.1448952057002049,0.22495903072134937
38,0,2.0,1.887394905090332,1.874265193939209,1.6110703945159912,1.535162329673767,1.376200556755066,1.2520413398742676,0.9999998807907104,0.7479588985443115,0.6237998008728027,0.4648376703262329,0.3889291286468506,0.12573468685150146,0.11260449886322021,-2.384185791015625e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07522584013373153,0.07762065397132922,0.07995333110582555,0.08963486678597832,0.09464629568763812,0.1046600705866402,0.11211593429729233,0.11322863299209945,0.11985179806455983,0.1449999186251386,0.20701842910589738
39,0,2.0,1.8871053457260132,1.7692437171936035,1.535182237625122,1.4227566719055176,1.269871473312378,1.0,0.7301284074783325,0.5772427320480347,0.4648171663284302,0.23075580596923828,0.11289453506469727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08079273609760454,0.08266754568452879,0.09064620016220498,0.09282121092947984,0.096999781315278,0.0997530467323382,0.11226355299195007,0.11482561240819072,0.12091261323290954,0.1247072229626974,0.21094302491369354
40,1,1.9688167572021484,1.9506994485855103,1.8107681274414062,1.6755175590515137,1.5703591108322144,1.4455065727233887,1.3789856433868408,1.037198781967163,0.9999997615814209,0.9041929244995117,0.6737575531005859,0.5492345094680786,0.4197719097137451,0.36476612091064453,0.18775880336761475,0.06266665458679199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06600968342628066,0.0698000476108703,0.07605202964834737,0.08332567919811021,0.08352282121129263,0.08909637261438813,0.09761942774354257,0.10074820563680492,0.10526841312696764,0.15015197084545212,0.22058549562645652
41,0,1.9685909748077393,1.867049217224121,1.812455415725708,1.5219125747680664,1.4348348379135132,1.0869438648223877,0.9999999403953552,0.8627487421035767,0.5893605947494507,0.47703397274017334,0.2827906608581543,0.09628212451934814,2.384185791015625e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06597780387921312,0.0779153333012404,0.08351677183279844,0.0835233311152962,0.08564889006642466,0.09699223476543532,0.10284335338419756,0.12223926659108864,0.13224748617514465,0.1669674003463512,0.2208299404656468
42,1,1.9704657793045044,1.944000482559204,1.8792381286621094,1.6947317123413086,1.5928086042404175,1.5032833814620972,1.4214023351669312,1.3723397254943848,1.161961555480957,0.9999999403953552,0.7349194288253784,0.7122476100921631,0.6111109256744385,0.4982175827026367,0.3920419216156006,0.3060321807861328,0.13250494003295898,0.0726938247680664,-3.5762786865234375e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0611131342843463,0.07590324096138332,0.08059349049000086,0.08257888500192313,0.08501798801142166,0.08967969311363909,0.0923802125064601,0.09578807789035967,0.10282756535402257,0.11351549313611048,0.21627693818843072
43,1,2.0,1.9357895851135254,1.806565761566162,1.6927393674850464,1.516168236732483,1.5000009536743164,1.3021714687347412,1.2838454246520996,0.9999999403953552,0.716153085231781,0.6978285312652588,0.4999997317790985,0.4838313162326813,0.3072603940963745,0.1934347003698349,0.06421016901731491,-3.3362084650434554e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07220700314174856,0.07396775066694125,0.07837285453735686,0.08323429903665122,0.08689943579886747,0.09314044210481956,0.09927604536352361,0.10490321832808161,0.11502564531360568,0.12384726449714901,0.22057829508132337
44,1,1.9999990463256836,1.904071569442749,1.737404465675354,1.4999996423721313,1.3333338499069214,1.000000238418579,1.0,0.6666669845581055,0.49999988079071045,0.2625953257083893,0.0959286242723465,-2.8524818063146995e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08440803243664047,0.08440803482373074,0.08440804461936514,0.0872227176548433,0.09379028462062333,0.09379035871610758,0.09379042524172303,0.13339712561768746,0.15037144569020872,0.2175839511459519,0.22505208734640744
